.HEADER
..NAMES
wavelength,transmission,transmission,angle,group delay,group velocity,dispersion,loss,gain
..UNITS
m,TE transmission,TE transmission,TE angle (rad),TE group delay (s),TE group velocity (m/s),TE dispersion (s/m),TE loss (dB),TE gain (dB)
..DATATYPES
double,complex,complex,double,double,double,double,double,double
..WAVEFORM_TYPES
,analog,analog,analog,analog,analog,analog,analog,analog
..AXIS_SPACING
linear
..FOLDER_NAME
input_1_mode_1
.DATA
1.571912667854224e-06,-0.1455791260637817,-0.1502041415280173,85.6240350374872,3.952533593024172e-12,253002277264.6134,-0.001141287804464114,13.58976618782041,-13.58976618782041
1.571946962509411e-06,-0.1601119333106947,-0.1343719554238565,85.5212143085121,3.915068522871122e-12,255423371049.1096,-0.001043606983457573,13.59601518286766,-13.59601518286766
1.571981258661055e-06,-0.1729305854553838,-0.1173782071155313,85.41932927301291,3.881348670967966e-12,257642403394.4394,-0.0009227883979714139,13.59691213085013,-13.59691213085013
1.572015556309253e-06,-0.184009034788667,-0.09939737757200751,85.31827164167491,3.852162548305864e-12,259594445317.4201,-0.0007791461621361733,13.59129526469916,-13.59129526469916
1.572049855454102e-06,-0.1933340227412587,-0.08058304566252361,85.2179126503603,3.828229605458178e-12,261217351899.2249,-0.0006163990529369984,13.57815817800017,-13.57815817800017
1.572084156095702e-06,-0.2008971893050085,-0.0610688562345833,85.11810639210381,3.81014393137056e-12,262457276683.5836,-0.0004381433662860944,13.55668905588855,-13.55668905588855
1.572118458234149e-06,-0.2066892663390847,-0.04097165539507261,85.01869303985491,3.798362421290924e-12,263271349356.9517,-0.0002487864562917076,13.52625545998492,-13.52625545998492
1.572152761869542e-06,-0.210693642430808,-0.02039552910761979,84.91950279713261,3.793163818084599e-12,263632167751.9747,-5.431121412398517e-05,13.48646489612202,-13.48646489612202
1.572187067001978e-06,-0.2128823390314639,0.0005620925483523691,84.82036126235953,3.79464984946257e-12,263528926164.7234,0.0001409430498658026,13.43717705549431,-13.43717705549431
1.572221373631557e-06,-0.213214107254347,0.02180382505201421,84.72109332005483,3.802790880088197e-12,262964762337.0779,0.0003336566756943975,13.3785001740812,-13.3785001740812
1.572255681758375e-06,-0.211635146404762,0.04322577104389261,84.62152611817322,3.817315458165465e-12,261964202581.4085,0.000513052968275905,13.31074788978384,-13.31074788978384
1.572289991382531e-06,-0.2080792070015577,0.06470925026408203,84.52149873453523,3.837771581460374e-12,260567878721.8164,0.0006793856857223131,13.234504770124,-13.234504770124
1.572324302504123e-06,-0.2024727686361975,0.08611524861814995,84.42086195077202,3.863533582832838e-12,258830414841.8391,0.0008222818013707368,13.15055425210334,-13.15055425210334
1.572358615123249e-06,-0.1947404533482024,0.1072774798212874,84.31948755873442,3.893781309338363e-12,256819764787.9515,0.000940782803005392,13.05989165865239,-13.05989165865239
1.572392929240007e-06,-0.1848134653315912,0.1279991226405951,84.21726922309243,3.927687246361171e-12,254602756603.5091,0.001035424355024914,12.96366546647984,-12.96366546647984
1.572427244854494e-06,-0.172638465457131,0.148051722314014,84.11412200365272,3.96426529227883e-12,252253551735.7258,0.001096434485922265,12.86313335875598,-12.86313335875598
1.57246156196681e-06,-0.1581879884622422,0.1671742923666875,84.00999112502232,4.002447072410339e-12,249847151482.2015,0.001128797500512296,12.75964421348152,-12.75964421348152
1.572495880577052e-06,-0.141470445879055,0.1850782166857733,83.90484750872643,4.041299205272582e-12,247445177703.0825,0.00113540434828358,12.654575173452,-12.654575173452
1.572530200685318e-06,-0.1225388200942287,0.201453897145661,83.79868518275033,4.079806745663185e-12,245109649142.8167,0.001108618317081902,12.54929620862449,-12.54929620862449
1.572564522291706e-06,-0.1014996932998625,0.2159781529849818,83.69152813669002,4.116995449931902e-12,242895580566.294,0.0010584552532773,12.44515801713566,-12.44515801713566
1.572598845396315e-06,-0.07851838960702956,0.2283280473104313,83.58342133845433,4.152126691020128e-12,240840435375.6152,0.0009886362107642886,12.34340126039548,-12.34340126039548
1.572633169999242e-06,-0.05382069381696428,0.23819337706361,83.47442739796372,4.184432083230509e-12,238981056475.4034,0.0008937120179515134,12.24515148168533,-12.24515148168533
1.572667496100585e-06,-0.02769373729490771,0.2452895690895651,83.36463145943063,4.213260425249775e-12,237345879216.7391,0.000785965035241009,12.15140911960386,-12.15140911960386
1.572701823700443e-06,-0.0004800071778955007,0.2493719767213443,83.25413018190183,4.238215233502315e-12,235948375650.0103,0.0006679584875051632,12.06303095171393,-12.06303095171393
1.572736152798915e-06,0.02743009848847776,0.2502478447013542,83.14302944038232,4.258898807559223e-12,234802479510.6837,0.000537061394506742,11.98072474444837,-11.98072474444837
1.572770483396097e-06,0.05560756378564814,0.2477877376732115,83.03144668833663,4.275050433922365e-12,233915369059.7513,0.0004038879383819316,11.90501130638435,-11.90501130638435
1.572804815492088e-06,0.08359941593728012,0.2419323055767992,82.91950143260163,4.286615708366234e-12,233284266198.2247,0.0002698445754788323,11.83625429668586,-11.83625429668586
1.572839149086986e-06,0.110942713751793,0.232696601696489,82.80731397125582,4.293561621030687e-12,232906870394.455,0.0001347715621839475,11.77465840604974,-11.77465840604974
1.57287348418089e-06,0.1371793500759095,0.2201719679612295,82.69500553711063,4.29597968339839e-12,232775774956.3976,6.082026395592917e-06,11.72024497977445,-11.72024497977445
1.572907820773897e-06,0.1618714015694235,0.2045217786850742,82.58269164341692,4.294083150159544e-12,232878583164.5682,-0.0001165465257857846,11.67289898427921,-11.67289898427921
1.572942158866106e-06,0.1846130592893762,0.1859750567519924,82.47048237261568,4.288165120632813e-12,233199975250.1201,-0.0002281428449310286,11.63241152898621,-11.63241152898621
1.572976498457616e-06,0.205045878994807,0.1648210063873312,82.35847791278024,4.278620438522016e-12,233720194246.8715,-0.0003277545522642169,11.59832552355577,-11.59832552355577
1.573010839548523e-06,0.2228638105091139,0.1413936721961551,82.24676770130242,4.265887243123924e-12,234417822836.7088,-0.0004138155491891279,11.57013733271249,-11.57013733271249
1.573045182138927e-06,0.2378198515648813,0.1160615109351175,82.13542901742542,4.250449129094232e-12,235269254995.9066,-0.0004852480954259244,11.5472482804392,-11.5472482804392
1.573079526228925e-06,0.2497289055409421,0.08921510515583368,82.02452601300311,4.232840576362206e-12,236247971535.8006,-0.0005401703761515759,11.52897291605933,-11.52897291605933
1.573113871818616e-06,0.2584668297278374,0.06125461394363996,81.91410802112097,4.21362393746014e-12,237325403225.8924,-0.0005788451696455652,11.51458478707444,-11.51458478707444
1.573148218908098e-06,0.2639678521905046,0.03257939358829666,81.80420979011043,4.193358873575493e-12,238472315427.4998,-0.0006011707102555443,11.50332219435395,-11.50332219435395
1.573182567497469e-06,0.266219852715795,0.003578848494772334,81.69485139025596,4.172601229681098e-12,239658655345.895,-0.0006074752286456776,11.49440643817006,-11.49440643817006
1.573216917586828e-06,0.2652577055979881,-0.025374735396201,81.58603850662499,4.151882590810754e-12,240854595024.7419,-0.000598847228597941,11.4870784139203,-11.4870784139203
1.573251269176273e-06,0.2611568649627721,-0.05393104444150704,81.47776341470856,4.131675592910758e-12,242032554955.628,-0.0005776343361497458,11.48060370064736,-11.48060370064736
1.573285622265902e-06,0.2540258229124287,-0.08176429656194094,81.37000708703023,4.112432844966326e-12,243165064986.7787,-0.0005426585554511139,11.47431455313457,-11.47431455313457
1.573319976855813e-06,0.24400083773628,-0.1085753181129387,81.26273813367959,4.094579697301809e-12,244225311002.9746,-0.0004966881489741566,11.46758167797086,-11.46758167797086
1.573354332946104e-06,0.2312399007716591,-0.1340913043260549,81.15591528704242,4.078430818226611e-12,245192341017.7696,-0.0004434013037278566,11.45983363945055,-11.45983363945055
1.573388690536875e-06,0.2159173031344536,-0.1580637549123319,81.04949070426082,4.064217940733196e-12,246049797176.8703,-0.0003839500601671489,11.45060093452546,-11.45060093452546
1.573423049628223e-06,0.1982207118823856,-0.1802668868005468,80.94341100118184,4.052118322277731e-12,246784501455.0047,-0.0003203550792315617,11.43950559108901,-11.43950559108901
1.573457410220246e-06,0.1783490402518994,-0.2004956242235697,80.83761906675143,4.04223620468313e-12,247387819356.3876,-0.0002548470105892681,11.42626033492496,-11.42626033492496
1.573491772313043e-06,0.156511228965994,-0.2185635349267751,80.73205606636233,4.034605785107294e-12,247855689815.1591,-0.0001892728643476458,11.41067283819274,-11.41067283819274
1.573526135906712e-06,0.1329260174020918,-0.234301345653314,80.62666310090613,4.029191698497472e-12,248188737302.5489,-0.0001258344823776149,11.39264142265123,-11.39264142265123
1.573560501001352e-06,0.1078223876713607,-0.2475559309067496,80.52138318489523,4.02589198452709e-12,248392158518.7456,-6.620551519833062e-05,11.37215247412341,-11.37215247412341
1.573594867597061e-06,0.08144039761016841,-0.258190186484428,80.41616275038373,4.024558283037632e-12,248474473388.7233,-1.141183528893196e-05,11.34927364659399,-11.34927364659399
1.573629235693937e-06,0.0540320230397006,-0.266083805015446,80.31095256913773,4.024983919848849e-12,248448197536.539,3.618009354939127e-05,11.32414374152411,-11.32414374152411
1.573663605292078e-06,0.02586203880750162,-0.2711334014586564,80.20570987950903,4.026914343331184e-12,248329096360.3587,7.615223406437948e-05,11.29700487558333,-11.29700487558333
1.573697976391583e-06,-0.002791134350457858,-0.2732586277460669,80.10039876291223,4.030086086199301e-12,248133657349.0125,0.0001084057699881387,11.268069258326,-11.268069258326
1.573732348992551e-06,-0.03163683204222729,-0.2724015220961187,79.99499023351733,4.03418839140442e-12,247881333982.985,0.0001302899861557201,11.23762071547312,-11.23762071547312
1.573766723095079e-06,-0.06037243605723407,-0.2685305735080217,79.88946462117973,4.038895504958945e-12,247592441738.6394,0.0001435852987883476,11.20597297198384,-11.20597297198384
1.573801098699266e-06,-0.08868601880054999,-0.2616443731000218,79.78380997264973,4.043926345046148e-12,247284424758.3813,0.000149112859091004,11.17344636135302,-11.17344636135302
1.573835475805211e-06,-0.1162597361498529,-0.2517746094046761,79.67802131460553,4.048962260260117e-12,246976863631.1659,0.0001438680096326454,11.14035370607912,-11.14035370607912
1.573869854413012e-06,-0.1427730789278802,-0.2389887122423438,79.57210335500763,4.053704493616398e-12,246687937311.355,0.0001320150530642027,11.10699661204037,-11.10699661204037
1.573904234522767e-06,-0.1679087998446383,-0.2233917613332505,79.46606674153203,4.057941805834359e-12,246430345196.7293,0.0001144832176141753,11.07364291278308,-11.07364291278308
1.573938616134575e-06,-0.1913584699045061,-0.2051270945890874,79.35992722713073,4.061439806510462e-12,246218101865.5026,8.89982401538622e-05,11.04051817592887,-11.04051817592887
1.573972999248534e-06,-0.2128277074470146,-0.1843764077858517,79.25370771496553,4.064005457561037e-12,246062661687.5012,6.024140420530708e-05,11.00779978372194,-11.00779978372194
1.574007383864742e-06,-0.2320421170388116,-0.1613571557205051,79.14743405130052,4.065571503657807e-12,245967879079.312,3.084916524466577e-05,10.97563706524744,-10.97563706524744
1.574041769983299e-06,-0.2487547897064442,-0.1363208303910969,79.04113265585242,4.066094990000545e-12,245936212129.63,-4.009435722321662e-07,10.94407480713091,-10.94407480713091
1.574076157604302e-06,-0.2627505948963755,-0.1095485449813751,78.93483162084733,4.065595010239369e-12,245966456934.7067,-2.867749367483893e-05,10.91307219167706,-10.91307219167706
1.57411054672785e-06,-0.2738492289329514,-0.08134448406543673,78.82855636765923,4.06418807374092e-12,246051605352.8844,-5.3146476302333e-05,10.88254891169001,-10.88254891169001
1.574144937354042e-06,-0.2819083356356882,-0.05203082829098558,78.72232889663132,4.061996227087112e-12,246184374404.7758,-7.432074028526163e-05,10.85236416670163,-10.85236416670163
1.574179329482976e-06,-0.2868249741315247,-0.02194228897087342,78.61616824773233,4.05923149095256e-12,246352050191.9773,-8.645625493563205e-05,10.82231840991966,-10.82231840991966
1.57421372311475e-06,-0.2885356093661036,0.008580981924712412,78.51008533545753,4.056184545806343e-12,246537106166.4075,-9.072442559531923e-05,10.79217218639398,-10.79217218639398
1.574248118249463e-06,-0.2870148492140072,0.03919821261600869,78.40408400107164,4.053121197367441e-12,246723438877.0596,-8.740249333796582e-05,10.76165454691983,-10.76165454691983
1.574282514887214e-06,-0.2822735727371078,0.06957242203052766,78.29816126098294,4.050372434790929e-12,246890876357.551,-7.242523306991895e-05,10.73047233817777,-10.73047233817777
1.5743169130281e-06,-0.2743555269657134,0.0993749496978016,78.19230365014653,4.048285165688271e-12,247018171663.3059,-4.893469371735116e-05,10.6983403677139,-10.6983403677139
1.574351312672222e-06,-0.2633345942500124,0.1282871714505499,78.08649004633854,4.04711558751161e-12,247089557581.6393,-1.906539359555623e-05,10.6649901089483,-10.6649901089483
1.574385713819676e-06,-0.2493115052642139,0.156001224692336,77.98069358881104,4.047229316248507e-12,247082614267.8095,2.567633127081761e-05,10.63021003642243,-10.63021003642243
1.574420116470562e-06,-0.2324124692781916,0.1822240917059575,77.87487403850993,4.048934971866788e-12,246978528168.0983,7.348100722423182e-05,10.59378064664972,-10.59378064664972
1.574454520624979e-06,-0.2127857877733229,0.2066737370103041,77.76898839798723,4.052369943416627e-12,246769178027.434,0.0001262013735799227,10.55557674456769,-10.55557674456769
1.574488926283024e-06,-0.1906016629625974,0.2290799840605969,77.66298924457753,4.057703094575547e-12,246444842486.5852,0.000183813304424804,10.51554595291546,-10.51554595291546
1.574523333444796e-06,-0.1660514293967271,0.2491839570263423,77.55682475151913,4.06501051451005e-12,246001823717.4298,0.000240947011581336,10.47373551895223,-10.47373551895223
1.574557742110395e-06,-0.1393497466006849,0.2667381477351025,77.45044351770004,4.074263514861305e-12,245443132569.2103,0.000296881419630845,10.43027182261688,-10.43027182261688
1.574592152279918e-06,-0.1107356396010226,0.281507212112809,77.34379521637634,4.085397878570664e-12,244774200634.2513,0.0003502728249566154,10.38537650632264,-10.38537650632264
1.574626563953464e-06,-0.08047419643922976,0.2932693101097144,77.23683180413003,4.098234772491425e-12,244007494815.1577,0.0003958040422397218,10.33938163456323,-10.33938163456323
1.574660977131131e-06,-0.04886001770381043,0.3018200222587039,77.12951230480094,4.11249684207631e-12,243161280944.6248,0.0004330677176653191,10.29269091019031,-10.29269091019031
1.57469539181302e-06,-0.01621825065675934,0.3069764098539683,77.02180317690744,4.127865281532416e-12,242255968108.7177,0.0004600644257472071,10.24579460952834,-10.24579460952834
1.574729807999227e-06,0.01709432536899264,0.3085815390792451,76.91368011357193,4.143922892911548e-12,241317231483.8593,0.0004730782754340392,10.19929410197217,-10.19929410197217
1.574764225689852e-06,0.05068895328300455,0.3065149395992381,76.80513138719023,4.160188039208386e-12,240373750074.596,0.0004720837253692015,10.15379185323321,-10.15379185323321
1.574798644884993e-06,0.08414813693593354,0.3006987924414999,76.69615787406373,4.176156115925755e-12,239454649740.3447,0.000455775440557627,10.10992387788717,-10.10992387788717
1.574833065584749e-06,0.1170297209435977,0.2911048654989897,76.58677423066014,4.191268702295366e-12,238591240750.6457,0.00042233564097203,10.06837226090012,-10.06837226090012
1.574867487789219e-06,0.1488740553538119,0.2777645590400511,76.47701053122454,4.204962614569029e-12,237814242755.7566,0.0003733095493647952,10.0297800510997,-10.0297800510997
1.574901911498501e-06,0.1792135907533706,0.2607738491897854,76.36691087920852,4.216706106086079e-12,237151932062.9614,0.000308982740451344,9.994769401770196,-9.994769401770196
1.574936336712694e-06,0.2075843088731762,0.240297979736969,76.25653315210148,4.225989694415828e-12,236630960392.8727,0.0002303671589473218,9.96391435084805,-9.96391435084805
1.574970763431896e-06,0.233539912203419,0.2165743881782408,76.14594809247765,4.232365765058302e-12,236274475201.5129,0.0001400488883685436,9.937678285708891,-9.937678285708891
1.575005191656207e-06,0.2566653339914103,0.18990969359306,76.03523698208305,4.235469801891829e-12,236101317391.8362,4.027260306327573e-05,9.916435043110281,-9.916435043110281
1.575039621385725e-06,0.2765908090742069,0.1606749137213197,75.92448962281382,4.235029328885081e-12,236125873598.9111,-6.585706595147933e-05,9.900441223487512,-9.900441223487512
1.575074052620549e-06,0.2930053454508349,0.1292970847126126,75.81380154327118,4.230861143539409e-12,236358501513.8149,-0.0001762570387693764,9.889802009418734,-9.889802009418734
1.575108485360777e-06,0.3056651514125004,0.09624676279591285,75.70327212439372,4.222942221508548e-12,236801724377.5533,-0.0002837052841188336,9.884522902767802,-9.884522902767802
1.575142919606508e-06,0.3144057476273245,0.0620245286834929,75.59299809864827,4.2113756342068e-12,237452102794.5177,-0.0003880996449869014,9.884379450930677,-9.884379450930677
1.575177355357842e-06,0.3191414559071097,0.02714425245111508,75.48307345771585,4.196333563982048e-12,238303267543.6471,-0.0004855292415625054,9.88903101080701,-9.88903101080701
1.575211792614876e-06,0.3198657716310507,-0.007882369471635746,75.37358593122747,4.178113548251929e-12,239342466031.922,-0.0005726260535159459,9.898008096318868,-9.898008096318868
1.575246231377709e-06,0.3166478011165165,-0.04256078876206441,75.26461395363337,4.157122407585348e-12,240551011482.2063,-0.0006464138396857541,9.910710355800452,-9.910710355800452
1.575280671646441e-06,0.3096251027230019,-0.07642699366414266,75.15622398328539,4.133850507794928e-12,241905216000.0383,-0.0007050203144200604,9.926415140543748,-9.926415140543748
1.575315113421169e-06,0.298993117761564,-0.1090579574848964,75.04846881505479,4.108862382906713e-12,243376367181.3644,-0.0007460146362616226,9.944311883281818,-9.944311883281818
1.575349556701994e-06,0.284993870828381,-0.1400793636220911,74.94138538970803,4.082790503104637e-12,244930519760.8302,-0.0007678871138617069,9.963510795714685,-9.963510795714685
1.575384001489013e-06,0.2679034092761604,-0.1691699220448098,74.83499343237783,4.056311021184212e-12,246529419163.7349,-0.0007696158614650461,9.983065208736782,-9.983065208736782
1.575418447782325e-06,0.2480190175052994,-0.1960621768678522,74.72929453007524,4.030117882272462e-12,248131699670.3159,-0.0007511948455123321,10.0020064591072,-10.0020064591072
1.57545289558203e-06,0.2256475173498195,-0.2205399641510815,74.62427212387641,4.004945316113186e-12,249691299398.4407,-0.0007102965572401982,10.01938328533708,-10.01938328533708
1.575487344888225e-06,0.2010963922677442,-0.2424356189939378,74.51988941038873,3.981538841047373e-12,251159172350.7946,-0.0006485986358850118,10.03423589783127,-10.03423589783127
1.575521795701011e-06,0.1746647941500156,-0.2616224031348362,74.4160908500419,3.960580449352378e-12,252488243273.4114,-0.0005681170413173609,10.0456632909313,-10.0456632909313
1.575556248020485e-06,0.1466382933638491,-0.278006274762609,74.31280398036104,3.942694323162369e-12,253633662169.8628,-0.0004701969731679017,10.05285792935926,-10.05285792935926
1.575590701846746e-06,0.1172863296732687,-0.2915178315038579,74.20994062539154,3.928450519591689e-12,254553288889.0598,-0.0003566398627274393,10.05512466536784,-10.05512466536784
1.575625157179894e-06,0.08686186273455251,-0.3021039469457837,74.10739851628944,3.918309421356048e-12,255212106157.2315,-0.0002320147377203101,10.05191286209148,-10.05191286209148
1.575659614020027e-06,0.05560427380509911,-0.3097206460099646,74.00506540523644,3.912594723460503e-12,255584866483.5768,-9.96899529368884e-05,10.04282719087801,-10.04282719087801
1.575694072367245e-06,0.02374362056221712,-0.3143271617704377,73.90282209846553,3.911511331340299e-12,255655657184.9033,3.680570939414157e-05,10.02765146390132,-10.02765146390132
1.575728532221645e-06,-0.008493495864112551,-0.3158818819507807,73.80054563434244,3.915085117472863e-12,255422288403.6522,0.0001706087313141718,10.00636695667515,-10.00636695667515
1.575762993583327e-06,-0.04087620476829047,-0.3143416384304247,73.69811546631533,3.923166114794626e-12,254896165683.3512,0.0002983773318019597,9.979137616992782,-9.979137616992782
1.575797456452389e-06,-0.07316254321950648,-0.3096624156893502,73.59541647402324,3.93547822647132e-12,254098725098.686,0.0004161346998914193,9.946325518535888,-9.946325518535888
1.575831920828932e-06,-0.1050925230308437,-0.3018025024621688,73.49234254708914,3.951554865989993e-12,253064941247.9985,0.0005168055234150326,9.90850117247777,-9.90850117247777
1.575866386713053e-06,-0.1363832584837216,-0.2907331690760794,73.38880296139143,3.970788328491357e-12,251839160708.9103,0.0005992796664611811,9.86631116273503,-9.86631116273503
1.575900854104851e-06,-0.1667257123037407,-0.2764427579850987,73.28472338139613,3.9925041371073e-12,250469371015.9892,0.0006607974260998636,9.820570087983839,-9.820570087983839
1.575935323004426e-06,-0.1957842317977842,-0.2589475027236868,73.18004834910843,4.015908222373261e-12,249009674680.5222,0.0006971845131384897,9.772200685558767,-9.772200685558767
1.575969793411876e-06,-0.2231996154125719,-0.238303471284014,73.07474504821573,4.040164162222678e-12,247514694910.2817,0.0007101638035722806,9.722158554391896,-9.722158554391896
1.576004265327301e-06,-0.248595263001808,-0.2146148150533936,72.96880175441973,4.064461565312796e-12,246035048906.4204,0.0006995290895826762,9.671431127457646,-9.671431127457646
1.576038738750798e-06,-0.2715863082141476,-0.1880423140436455,72.86222802404534,4.087991716423673e-12,244618890978.2913,0.0006655899797716083,9.620994846494959,-9.620994846494959
1.576073213682468e-06,-0.2917925573840165,-0.1588101711035871,72.75505441779293,4.110021074214483e-12,243307754861.3598,0.0006124040160108951,9.571742714102845,-9.571742714102845
1.576107690122409e-06,-0.3088515180951807,-0.1272069434823042,72.64732884639683,4.129933511266902e-12,242134648723.0103,0.0005427305253830738,9.524491932413252,-9.524491932413252
1.576142168070721e-06,-0.3224330987463982,-0.09358447313644953,72.53911408578773,4.147217267312441e-12,241125539257.8067,0.0004598689989759488,9.47994563011315,-9.47994563011315
1.576176647527501e-06,-0.3322534849612536,-0.05835261499992179,72.43048480492304,4.161523888023011e-12,240296590121.2365,0.0003699964302766648,9.438676377307514,-9.438676377307514
1.57621112849285e-06,-0.3380893024872395,-0.02196978738893122,72.32152199923823,4.172671907024488e-12,239654595971.6002,0.0002766243416065737,9.401071127506546,-9.401071127506546
1.576245610966866e-06,-0.339785554131125,0.01506957444297835,72.21230982595704,4.180617002440961e-12,239199141996.5341,0.0001841970178233393,9.367367836942678,-9.367367836942678
1.576280094949647e-06,-0.3372619759035895,0.05224905994751431,72.10293159795674,4.185456323758146e-12,238922574421.2507,9.647557359368157e-05,9.337650263359128,-9.337650263359128
1.576314580441295e-06,-0.3305143680623762,0.08904486791590205,71.99346639284124,4.187411849144332e-12,238810997347.7634,1.693765013007406e-05,9.311882551689086,-9.311882551689086
1.576349067441906e-06,-0.3196140319944278,0.1249401086976146,71.88398591699604,4.18681402143099e-12,238845096744.5206,-5.160589290631773e-05,9.28990548429798,-9.28990548429798
1.576383555951581e-06,-0.3047033378003564,0.1594379331071515,71.77455197028084,4.184053136435491e-12,239002700824.1887,-0.0001084974897516612,9.271453114217586,-9.271453114217586
1.576418045970418e-06,-0.2859878019520961,0.1920714680437828,71.66521585182564,4.17955678771546e-12,239259818873.4262,-0.0001522348825875439,9.256207362251086,-9.256207362251086
1.576452537498517e-06,-0.2637285520871382,0.2224124611973681,71.55601700406125,4.173775717990754e-12,239591216099.5076,-0.0001829812380415651,9.243798640287546,-9.243798640287546
1.576487030535975e-06,-0.2382331240140121,0.2500768206340001,71.44698315829694,4.167121953537623e-12,239973778341.4434,-0.0002028216633482169,9.233834464745371,-9.233834464745371
1.576521525082894e-06,-0.209846083909943,0.2747266180524073,71.33813221349544,4.159971110251651e-12,240386284783.4793,-0.0002117853131388457,9.225954134676114,-9.225954134676114
1.576556021139371e-06,-0.1789417052102212,0.2960723615690629,71.22947226127424,4.152655802645714e-12,240809748634.3285,-0.0002123389574188911,9.219821312159679,-9.219821312159679
1.576590518705506e-06,-0.1459180601005035,0.3138749879436632,71.12100380930194,4.145405909041106e-12,241230900409.2955,-0.0002079744769727449,9.215084241179067,-9.215084241179067
1.576625017781398e-06,-0.1111892525125895,0.3279418834087474,71.01272292963183,4.138387355694921e-12,241640019178.9391,-0.0001989092777234378,9.21148476865376,-9.21148476865376
1.576659518367145e-06,-0.07518142602805263,0.3381283148422115,70.90462145420665,4.131703540528768e-12,242030917802.0119,-0.0001885519163041193,9.208802684580482,-9.208802684580482
1.576694020462848e-06,-0.03832861880159557,0.344335991255132,70.79669004875014,4.125350518299071e-12,242403644384.6986,-0.000179717050201246,9.206871902799701,-9.206871902799701
1.576728524068605e-06,-0.001069356370959874,0.3465123571885474,70.68892075148854,4.119288329785298e-12,242760379934.881,-0.0001716776179463592,9.205584101836871,-9.205584101836871
1.576763029184515e-06,0.03615767602247055,0.3446517459479368,70.58130631747885,4.113438411728915e-12,243105621114.5972,-0.0001673978794971489,9.204851864190452,-9.204851864190452
1.576797535810678e-06,0.07291726871117224,0.3387945386758711,70.47384289275584,4.107651990022998e-12,243448082366.4911,-0.0001679824301591993,9.204618110401228,-9.204618110401228
1.576832043947192e-06,0.1087818913553825,0.3290271031398271,70.36653101127415,4.101804915159403e-12,243795114756.4848,-0.0001708984455833461,9.204847127973553,-9.204847127973553
1.576866553594157e-06,0.1433377819815999,0.3154822104210821,70.25937331042874,4.095780449633047e-12,244153711923.1069,-0.0001782481426488278,9.205483275840143,-9.205483275840143
1.576901064751672e-06,0.1761886995799047,0.2983356990542589,70.15237642798574,4.089454922058393e-12,244531366419.0381,-0.0001883303334765236,9.206499649470642,-9.206499649470642
1.576935577419836e-06,0.2069634049332167,0.2778079732372181,70.04554946770089,4.082793527775652e-12,244930338308.0482,-0.0001976954998471066,9.207785076640111,-9.207785076640111
1.576970091598749e-06,0.2353210392684678,0.2541578132387466,69.93890088715891,4.075806643830081e-12,245350206078.5418,-0.0002071746482346872,9.209194294619868,-9.209194294619868
1.577004607288509e-06,0.2609546024222028,0.2276776298171673,69.83243924753474,4.068532814489258e-12,245788849591.8484,-0.0002143047830853061,9.210562055045809,-9.210562055045809
1.577039124489216e-06,0.2835950967712398,0.1986884483828563,69.72617099106299,4.061110982634291e-12,246238037885.7161,-0.0002157319036741704,9.211689421213132,-9.211689421213132
1.577073643200969e-06,0.303014830374518,0.1675337596645178,69.6200974140627,4.053728146726487e-12,246686497911.196,-0.0002120266615147324,9.212331670144989,-9.212331670144989
1.577108163423867e-06,0.3190273152934363,0.1345731257115173,69.51421518124792,4.04659152498533e-12,247121557445.4665,-0.000201448405374805,9.212230021391825,-9.212230021391825
1.577142685158009e-06,0.3314871731628361,0.1001763122975505,69.40851475419399,4.039963464200776e-12,247526990989.2191,-0.0001825455097382933,9.211118585964575,-9.211118585964575
1.577177208403495e-06,0.3402891170925047,0.06471795863739224,69.30297908038372,4.034100238910156e-12,247886750645.0851,-0.0001571233025298839,9.208726916754628,-9.208726916754628
1.577211733160424e-06,0.3453646665267534,0.02857369249879169,69.1975852216589,4.029225694813374e-12,248186643227.0725,-0.000125257028028056,9.204815510419149,-9.204815510419149
1.577246259428895e-06,0.3466793077087737,-0.007882750754602359,69.09230442136361,4.025551325466485e-12,248413178506.4544,-8.758865402857947e-05,9.199196817355103,-9.199196817355103
1.577280787209008e-06,0.3442309797763914,-0.04428128592516065,68.98710268305295,4.023227180580923e-12,248556682264.1141,-4.703686796362381e-05,9.191722846968659,-9.191722846968659
1.577315316500862e-06,0.3380490784123143,-0.08025636386023452,68.88194340447632,4.022329416371267e-12,248612158897.2559,-4.964204894455945e-06,9.182270209176593,-9.182270209176593
1.577349847304555e-06,0.3281910131102765,-0.115447378718895,68.7767886072365,4.022884954339994e-12,248577826945.1066,3.713965377362731e-05,9.170802763830011,-9.170802763830011
1.577384379620187e-06,0.3147432334720879,-0.1494990861922531,68.67160028144806,4.02484589895985e-12,248456717376.0447,7.643105420926193e-05,9.157338089479783,-9.157338089479783
1.577418913447859e-06,0.2978213225333951,-0.1820616548044759,68.56634295300984,4.02811441485917e-12,248255113189.222,0.0001128617260787239,9.141959008551897,-9.141959008551897
1.577453448787668e-06,0.277571590944466,-0.2127925142868125,68.46098372751889,4.032574507531439e-12,247980539016.043,0.0001454290788680901,9.124789451227224,-9.124789451227224
1.577487985639714e-06,0.2541722129477986,-0.2413584144778928,68.35549319583664,4.038066977070137e-12,247643242590.6816,0.0001726346082542655,9.105986865912751,-9.105986865912751
